(328323.9118999997, 669487.9584999997)
(328318.58550000004, 669457.3314999994)
(328314.5906999996, 669438.6888999995)
(328301.2745000003, 669429.3676999994)
(328298.6113, 669425.3728999998)
(328303.93790000025, 669410.7250999995)
(328298.6113, 669390.7509000003)
(328286.62689999957, 669370.7766999993)
(328287.9584999997, 669350.8026999999)
(328286.62689999957, 669320.1754999999)
(328286.62689999957, 669297.5381000005)
(328289.29009999987, 669260.2531000003)
(328295.9480999997, 669249.6000999995)
(328309.2642999999, 669230.9576999992)
(328314.5906999996, 669210.9835000001)
(328302.6063000001, 669197.6673000008)
(328315.92229999974, 669195.0041000005)
(328342.5544999996, 669179.0247000009)
(328381.1712999996, 669160.3820999991)
(328399.8139000004, 669151.0609000009)
(328445.0887000002, 669120.4339000005)
(328475.7156999996, 669113.7759000007)
(328471.7209000001, 669087.1436999999)
(328469.0576999998, 669064.5063000005)
(328473.0525000002, 669044.5320999995)
(328473.0525000002, 669024.5579000004)
(328466.3942999998, 669015.2367000002)
(328455.74149999954, 669005.9153000005)
(328453.07830000017, 669003.2521000002)
(328451.7467, 668993.9309)
(328455.74149999954, 668979.2830999997)
(328427.77770000044, 668973.9567000009)
(328351.87590000033, 668851.4484999999)
(328277.3054999998, 668744.9195000008)
(328220.0462999996, 668654.3698999994)
(328208.0619000001, 668633.0640999991)
(328182.00270000007, 668589.1360999998)
(328154.3082999997, 668620.9571000002)
(328036.19010000024, 668756.6827000007)
(327914.0488999998, 668897.0313000008)
(327905.4735000003, 668906.8850999996)
(327796.02109999955, 669113.3776999991)
(327794.0701000001, 669117.6699000001)
(327793.2559000002, 669119.4611000009)
(327757.06769999955, 669103.6509000007)
(327707.1294999998, 669087.3664999995)
(327641.9927000003, 669083.5669)
(327520.40390000027, 669088.4520999994)
(327453.6387, 669092.7947000004)
(327404.2433000002, 669092.7947000004)
(327374.8602999998, 669094.8723000009)
(327372.4326999998, 669080.5329)
(327102.87509999983, 669194.1558999997)
(327042.62289999984, 669210.9740999993)
(326944.4911000002, 669238.3681000005)
(326454.5931000002, 669294.3441000003)
(326299.9035, 669312.0225000009)
(326115.2559000002, 669291.5097000003)
(326085.61569999997, 669301.4571000002)
(326121.53390000015, 669359.8471000008)
(326147.1637000004, 669383.2108999994)
(326167.2153000003, 669426.8784999996)
(326220.18090000004, 669460.2886999995)
(326348.5477, 669519.0559)
(326395.39169999957, 669550.7891000006)
(326416.54729999974, 669561.3666999992)
(326453.15950000007, 669577.9510999992)
(326378.75989999995, 669640.4486999996)
(326411.1958999997, 669671.1088999994)
(326474.75930000003, 669708.0643000007)
(326532.4099000003, 669728.7592999991)
(326569.3655000003, 669739.1068999991)
(326579.7131000003, 669781.9752999991)
(326603.36450000014, 669824.8436999992)
(326640.31989999954, 669833.7130999994)
(326712.75270000007, 669838.1477000006)
(326754.1429000003, 669842.5822999999)
(326805.88069999963, 669847.0171000008)
(326915.26889999956, 669839.6259000003)
(326937.44209999964, 669864.7556999996)
(326965.52830000035, 669969.7093000002)
(326992.13630000036, 670031.7945000008)
(326955.18090000004, 670167.7906999998)
(326946.97750000004, 670220.0873000007)
(327018.81709999964, 670227.0442999993)
(327056.03330000024, 670259.1897)
(327069.50090000033, 670270.8228999991)
(327068.4852999998, 670279.9973000009)
(327062.7588999998, 670286.0756999999)
(327054.3901000004, 670294.9740999993)
(327047.34970000014, 670302.4598999992)
(327046.8053000001, 670303.0320999995)
(327045.8998999996, 670303.9835000001)
(327045.36730000004, 670304.5569000002)
(327044.13609999977, 670305.8691000007)
(327041.62349999975, 670308.5464999992)
(327031.76049999986, 670319.0403000005)
(327029.8026999999, 670392.1563000008)
(327029.8025000002, 670392.1623)
(327058.8378999997, 670406.2333000004)
(327058.8431000002, 670406.2360999994)
(327059.9983000001, 670406.7930999994)
(327092.9219000004, 670343.7884999998)
(327111.9190999996, 670307.4650999997)
(327111.14910000004, 670306.7932999991)
(327119.4967, 670309.2918999996)
(327133.9801000003, 670313.6337000001)
(327142.4506999999, 670379.2599)
(327165.73230000027, 670609.9792999998)
(327174.1946999999, 670728.5011)
(327175.25150000025, 670739.0442999993)
(327178.4219000004, 670770.8373000007)
(327180.55989999976, 670817.8267000001)
(327182.66530000046, 670863.9723000005)
(327191.4634999996, 670906.0545000006)
(327193.6261, 670916.3600999992)
(327194.1423000004, 670916.0648999996)
(327225.3044999996, 670897.8870999999)
(327239.1162999999, 670851.7744999994)
(327280.3958999999, 670849.0792999994)
(327312.5903000003, 670846.9818999991)
(327370.1227000002, 670845.9334999993)
(327371.18769999966, 670846.5643000007)
(327391.7659, 670844.7864999995)
(327391.33189999964, 670844.0574999992)
(327368.5499, 670805.0063000005)
(327354.3202999998, 670780.5858999994)
(327352.38709999993, 670734.4567000009)
(327379.2896999996, 670653.7575000003)
(327360.0711000003, 670619.1624999996)
(327360.0711000003, 670601.8691000007)
(327467.6895000003, 670494.2182999998)
(327506.24930000026, 670456.9608999994)
(327525.3529000003, 670438.4960999992)
(327584.92509999964, 670334.7199000008)
(327601.3071999997, 670316.7636999991)

Willowbrae
(328335.21279999986, 674150.6483999994)
(328347.1889000004, 674135.5309999995)
(328366.7438000003, 674110.3156000003)
(328377.6914999997, 674087.8048999999)
(328443.6699000001, 674084.4134)
(328439.72140000015, 674107.1461999994)
(328438.13210000005, 674130.1084000003)
(328457.65359999985, 674132.0499000009)
(328457.3342000004, 674118.6478000004)
(328475.29110000003, 674119.9993999992)
(328499.99810000043, 674119.9993999992)
(328498.0237999996, 674089.3613000009)
(328569.1712999996, 674077.4992999993)
(328568.1882999996, 674104.1807000004)
(328631.4304999998, 674093.3099000007)
(328641.0256000003, 674092.8192999996)
(328648.23230000027, 674094.3012000006)
(328678.4115000004, 674098.3970999997)
(328712.2432000004, 673913.6422000006)
(328710.79289999977, 673909.0274)
(328726.7937000003, 673813.5738999993)
(328708.9907999998, 673782.9362000003)
(328716.48610000033, 673779.2018999998)
(328771.31520000007, 673748.6621000003)
(328825.26769999973, 673709.6928000003)
(328838.9064999996, 673682.9919000007)
(328844.0602000002, 673672.9025999997)
(328919.87710000016, 673536.0225000009)
(328948.41170000006, 673495.1681999993)
(328968.24260000046, 673466.7753999997)
(328977.9896, 673451.1042)
(328996.1283, 673421.9405000005)
(329055.35280000046, 673328.7307999991)
(329087.55090000015, 673278.0562999994)
(329087.55319999997, 673278.0504000001)
(329109.48900000006, 673227.4952000007)
(329109.4911000002, 673227.4921000004)
(329161.1723999996, 673141.2171)
(329177.42540000007, 673109.1945999991)
(329190.2679000003, 673087.4238000009)
(329201.0674999999, 673076.6806000005)
(329149.64690000005, 673048.0163000003)
(329138.1886999998, 673039.0441999994)
(329126.9149000002, 673057.3640999999)
(329119.2729000002, 673070.0026999991)
(329097.81659999955, 673057.9518999998)
(329081.8077999996, 673048.0069999993)
(329081.2320999997, 673048.7521000002)
(329076.0663999999, 673041.4923)
(329061.66420000046, 673031.7927999999)
(329051.3770000003, 673025.0326000005)
(329046.0864000004, 673035.6138000004)
(329039.03220000025, 673050.6039000005)
(329033.44770000037, 673058.8336999994)
(329033.44770000037, 673073.2357999999)
(329035.19770000037, 673076.2212000005)
(329022.8770000003, 673088.5418999996)
(329011.24120000005, 673102.5047999993)
(328997.2784000002, 673096.6868999992)
(328951.89910000004, 673069.9247999992)
(328900.70189999975, 673039.6719000004)
(328840.1962000001, 673012.9097000007)
(328768.0547000002, 672984.9839999992)
(328759.25710000005, 673003.3725000005)
(328739.81960000005, 673002.4005999994)
(328717.4815999996, 673002.6945999991)
(328696.02529999986, 673004.4581000004)
(328683.0926999999, 673010.9243999999)
(328675.0926999999, 673025.2101000007)
(328654.02469999995, 673018.7276000008)
(328591.19180000015, 672965.2032999992)
(328540.28440000024, 672867.6371999998)
(328524.9653000003, 672890.5993000008)
(328456.73419999983, 672985.3069000002)
(328390.70660000015, 672954.5215000007)
(328341.81680000015, 673059.3708999995)
(328443.8973000003, 673122.2608000003)
(328417.42899999954, 673148.7292)
(328342.3574999999, 673173.7557999995)
(328343.6272, 673182.9227000009)
(328346.3141999999, 673202.4113999996)
(328317.79789999966, 673373.5259000007)
(328289.2814999996, 673471.2973999996)
(328281.94409999996, 673519.5142000001)
(328260.76520000026, 673658.6894000005)
(328253.8920999998, 673705.0397999994)
(328248.96050000004, 673738.3237999994)
(328248.8048999999, 673739.3969999999)
(328248.6983000003, 673740.1261)
(328248.6913999999, 673740.1334000006)
(328248.6922000004, 673740.1282000002)
(328243.3772999998, 673745.7029999997)
(328238.14080000017, 673751.1955999993)
(328222.5488999998, 673767.5492000002)
(328206.44600000046, 673784.4386999998)
(328129.93939999957, 673864.6454000007)
(328057.04849999957, 673941.0615999997)
(328023.72919999994, 673965.8381999992)
(328011.98039999977, 673974.5747999996)
(328025.5075000003, 673996.2181000002)
(328033.40500000026, 674028.7952999994)
(328025.5075000003, 674046.5646000002)
(328078.8156000003, 674069.2699999996)
(328096.58499999996, 674079.1417999994)
(328090.6618999997, 674099.8728)
(328106.51489999983, 674119.9924999997)
(328107.28440000024, 674119.9924999997)
(328111.90139999986, 674128.4569000006)
(328113.4402999999, 674130.7653999999)
(328207.3183000004, 674119.9924999997)
(328239.6370000001, 674116.1450999994)
(328242.71499999985, 674119.9924999997)
(328266.5691999998, 674116.9145999998)
(328280.42009999976, 674113.8366)
(328284.0345999999, 674147.4003999997)
(328310.6286000004, 674143.0841000006)
(328335.21279999986, 674150.6483999994)

Balerno
(311174.0246000001, 662328.0742000006)
(311186.1732999999, 662360.9405000005)
(311214.75519999955, 662378.0944999997)
(311225.10170000046, 662392.5124999993)
(311237.63549999986, 662419.3658000007)
(311253.7572999997, 662446.2356000002)
(311255.55140000023, 662491.0131000001)
(311246.5893000001, 662537.5764000006)
(311257.33719999995, 662573.4000000004)
(311284.2070000004, 662596.6734999996)
(311307.4804999996, 662625.3454999998)
(311343.31230000034, 662652.1988999993)
(311357.6401000004, 662675.4804999996)
(311371.9678999996, 662715.7851999998)
(311376.44070000015, 662740.8527000006)
(311399.73060000036, 662777.5691999998)
(311436.8239000002, 662785.8759000003)
(311457.03359999973, 662778.4622000009)
(311479.42229999974, 662801.7601999994)
(311485.6891999999, 662840.2462000009)
(311527.77969999984, 662924.4353999998)
(311523.3069000002, 662959.3578999992)
(311486.5903000003, 662977.2738000005)
(311478.62770000007, 663000.3998000007)
(311469.5756000001, 663064.1336000003)
(311451.6596999997, 663103.5452999994)
(311418.52300000004, 663149.1993000004)
(311410.47030000016, 663172.4974000007)
(311414.05840000045, 663202.9387999997)
(311421.2182, 663217.2665999997)
(311438.22479999997, 663235.1743999999)
(311440.9199000001, 663262.0359000005)
(311478.5212000003, 663281.7541000005)
(311504.49810000043, 663284.4246999994)
(311520.6199000003, 663288.9138999991)
(311544.79449999984, 663279.9517999999)
(311562.7104000002, 663264.7228999995)
(311568.96910000034, 663245.9222999997)
(311585.8200000003, 663237.5090999994)
(311606.5867999997, 663236.0836999994)
(311619.1451000003, 663247.0199999996)
(311620.8735999996, 663272.0956999995)
(311639.72339999955, 663308.6074000001)
(311658.5240000002, 663335.4690000005)
(311663.89800000004, 663352.5001999997)
(311670.1649000002, 663390.1015000008)
(311664.7991000004, 663426.818)
(311656.73000000045, 663441.1458)
(311627.0011999998, 663449.4770999998)
(311602.12210000027, 663456.4320999999)
(311585.9921000004, 663453.6796000004)
(311503.59690000024, 663519.9609999992)
(311495.54420000035, 663536.0746999998)
(311491.06319999974, 663575.4700000007)
(311488.9332999997, 663594.2296999991)
(311472.2625000002, 663635.4682)
(311457.03359999973, 663647.1173)
(311441.81290000025, 663649.7879000008)
(311416.7372000003, 663663.2309000008)
(311388.0815000003, 663684.7185999993)
(311354.94489999954, 663716.0692999996)
(311345.9910000004, 663729.4959999993)
(311355.8459999999, 663751.8848000001)
(311375.37569999974, 663759.4868999999)
(311397.0354000004, 663760.8386000004)
(311423.8969999999, 663782.3261999991)
(311431.96609999985, 663794.8599999994)
(311431.96609999985, 663810.9900000002)
(311429.76240000036, 663821.8443999998)
(311422.1684999997, 663825.6947000008)
(311413.1900000004, 663834.5256999992)
(311404.41640000045, 663882.2931999993)
(311404.41640000045, 663902.7731999997)
(311409.29059999995, 663920.3287000004)
(311443.4184999997, 663962.2717000004)
(311457.07459999993, 663968.1207999997)
(311488.2779000001, 663973.9699000008)
(311505.83330000006, 663970.0623000003)
(311521.4391000001, 663965.1881000008)
(311537.0449000001, 663958.3640999999)
(311554.5921, 663950.5734999999)
(311570.1979, 663947.6326000001)
(311589.69489999954, 663955.4396000002)
(311594.56909999996, 663969.0874000005)
(311609.2000000002, 663984.7014000006)
(311609.4949000003, 664000.1023999993)
(311615.05730000045, 664014.9217000008)
(311615.05730000045, 664051.0155999996)
(311621.8811999997, 664074.4120000005)
(311642.36120000016, 664092.9341000002)
(311679.4135999996, 664108.5398999993)
(311699.89360000007, 664116.3386000004)
(311707.69240000006, 664135.8438000008)
(311725.24789999984, 664152.4243999999)
(311732.07180000003, 664192.4013999999)
(311754.50150000025, 664218.7386000007)
(311779.8557000002, 664246.0426000003)
(311806.18479999993, 664286.9944000002)
(311822.7653999999, 664322.0971000008)
(311826.6648000004, 664358.1829000004)
(311818.8579000002, 664378.6710999999)
(311813.99179999996, 664389.3944000006)
(311814.96669999976, 664404.9920000006)
(311839.3378999997, 664435.2285999991)
(311861.7675999999, 664464.4740999993)
(311884.1973000001, 664481.0547000002)
(311909.5597000001, 664488.8534999993)
(311927.10699999984, 664489.8446999993)
(311952.4611999998, 664481.0547000002)
(311975.8739, 664467.4068)
(312000.24509999994, 664466.4238000009)
(312039.25540000014, 664455.7085999995)
(312094.8382000001, 664443.9941000007)
(312132.8735999996, 664437.1700999998)
(312143.1135999998, 664456.6834999993)
(312149.9375, 664464.4740999993)
(312158.7193999998, 664469.3564999998)
(312172.3672000002, 664475.2056000009)
(312193.82210000046, 664477.1553000007)
(312217.21839999966, 664496.6603999995)
(312215.27689999994, 664534.7040999997)
(312236.7318000002, 664581.4967999998)
(312260.13630000036, 664610.7503999993)
(312269.8766000001, 664637.0877)
(312287.4402999999, 664661.4589000009)
(312316.6939000003, 664685.8465)
(312342.0399000002, 664695.5950000007)
(312368.3772, 664706.3265000004)
(312401.5301999999, 664750.2028000001)
(312423.46839999966, 664773.6155999992)
(312443.95660000015, 664798.9616)
(312470.2856999999, 664826.2655999996)
(312481.98390000034, 664845.7707000002)
(312496.6065999996, 664851.6361999996)
(312523.91050000023, 664849.6700999998)
(312559.01329999976, 664858.4518999998)
(312582.426, 664860.3934000004)
(312619.4784000004, 664852.6028000005)
(312657.51389999967, 664836.0221999995)
(312685.7926000003, 664831.148)
(312703.3399, 664836.9970999993)
(312688.7253999999, 664872.0998)
(312647.7571999999, 664912.0850000009)
(312605.5684000002, 664961.2942999993)
(312593.15749999974, 664991.0803999994)
(312582.426, 665014.4768000003)
(312545.36539999954, 665060.3110000007)
(312529.55480000004, 665075.4169999994)
(312520.5190000003, 665087.0415000003)
(312510.26269999985, 665078.8412999995)
(312501.48900000006, 665070.0594999995)
(312476.1348000001, 665067.1267000008)
(312460.5290000001, 665075.9167999998)
(312405.92119999975, 665034.9649999999)
(312373.73479999974, 665012.5271000005)
(312332.7829999998, 664977.4162000008)
(312277.2002999997, 664933.5316000003)
(312231.0957000004, 664994.3081)
(312164.15890000015, 664988.5655000005)
(312125.83669999987, 665056.0348000005)
(312011.71389999986, 665261.4492000006)
(311978.1266999999, 665320.8903000001)
(311896.3049999997, 665468.5921)
(311756.12349999975, 665718.8084999993)
(311641.8696999997, 665926.2708999999)
(311658.4502999997, 665936.0275999997)
(311673.07299999986, 665947.7258000001)
(311692.57820000034, 665956.4912)
(311715.9826999996, 665982.8285000008)
(311731.5884999996, 666000.3758000005)
(311757.90940000024, 666010.1324000005)
(311778.38939999975, 666007.1996999998)
(311962.7012, 666039.3860999998)
(312034.3729999997, 666049.1346000005)
(312101.6621000003, 666054.9918000009)
(312173.82540000044, 666067.6648999993)
(312202.10419999994, 666156.4005999994)
(312208.9363000002, 666162.2578999996)
(312211.86089999974, 666172.9812000003)
(312284.02419999987, 666216.8658000007)
(312320.00349999964, 666221.8873999994)
(312362.6182000004, 666227.1548999995)
(312389.2750000004, 666241.9251000006)
(312399.9737999998, 666251.9439000003)
(312399.3757999996, 666261.2909999993)
(312413.6462000003, 666277.5848999992)
(312416.02190000005, 666286.9155000001)
(312417.7176000001, 666297.4585999995)
(312432.99569999985, 666294.5669)
(312435.71549999993, 666301.3498)
(312422.29700000025, 666310.1889999993)
(312430.3661000002, 666316.9719999991)
(312431.89800000004, 666327.1627999991)
(312435.54339999985, 666333.9622000009)
(312437.06709999964, 666346.3566999994)
(312444.54640000034, 666353.3116999995)
(312438.9430999998, 666359.2509000003)
(312453.0334000001, 666377.0767000001)
(312443.9484000001, 666382.8602000009)
(312441.4007000001, 666389.9791000001)
(312432.23390000034, 666395.9265000001)
(312459.5706000002, 666418.8559000008)
(312472.5630999999, 666438.0333999991)
(312472.7269000001, 666467.4099000003)
(312466.1897, 666479.6323000006)
(312470.68709999975, 666533.6339999996)
(312462.45419999957, 666544.4966000002)
(312456.17090000026, 666538.5492000002)
(312443.77639999986, 666540.5889999997)
(312416.7838000003, 666561.3147999998)
(312409.1405999996, 666564.3540000003)
(312397.6799999997, 666574.4465999994)
(312381.12399999984, 666565.5417999998)
(312379.05140000023, 666590.8387000002)
(312368.2215999998, 666596.7861000001)
(312350.2237999998, 666606.9852000009)
(312343.7439000001, 666616.6844999995)
(312341.22890000045, 666633.4781)
(312336.2973999996, 666637.7051999997)
(312322.8870000001, 666637.8936000001)
(312310.3696999997, 666652.4426000006)
(312306.92080000043, 666658.4554999992)
(312301.7516999999, 666667.0899)
(312287.8252999997, 666670.3092999998)
(312275.267, 666676.0846999995)
(312273.73500000034, 666680.9999000002)
(312284.08970000036, 666691.8706999999)
(312296.7463999996, 666699.5055999998)
(312303.02139999997, 666704.6009999998)
(312303.8651999999, 666713.432)
(312297.7539999997, 666723.1150000002)
(312280.4442999996, 666736.1894000005)
(312276.87260000035, 666746.4539999999)
(312273.73500000034, 666760.6342999991)
(312267.6238000002, 666766.5899)
(312259.4154000003, 666785.8574999999)
(312263.1264000004, 666797.9898000006)
(312290.29110000003, 666808.5165999997)
(312299.7938000001, 666817.0034999996)
(312302.25960000046, 666842.9802999999)
(312309.7307000002, 666855.2192000002)
(312318.5617000004, 666860.6423000004)
(312317.5377000002, 666868.6213000007)
(312314.4820999997, 666876.1006000005)
(312314.4820999997, 666883.3995999992)
(312320.85539999977, 666902.9294000007)
(312313.2122999998, 666906.8205999993)
(312319.6758000003, 666913.3824000005)
(312336.5758999996, 666920.6076999996)
(312351.75569999963, 666918.7072000001)
(312363.97809999995, 666929.9137999993)
(312364.8465, 666932.6908999998)
(312418.5449999999, 666955.6531000007)
(312424.59889999963, 666955.3909000009)
(312438.86120000016, 666959.6097999997)
(312480.72229999956, 666961.1580999997)
(312491.74060000014, 666965.3851999994)
(312499.21169999987, 666965.7374000009)
(312512.2943000002, 666972.3648000006)
(312514.40780000016, 666986.2912000008)
(312523.2142000003, 666993.5164999999)
(312558.64460000023, 666995.1384999994)
(312569.5482000001, 667000.5698000006)
(312579.19020000007, 667002.0770999994)
(312594.2633999996, 667012.9315000009)
(312598.6052000001, 667015.1023999993)
(312616.4227999998, 667012.8824000005)
(312617.4796000002, 667012.2598000001)
(312619.54389999993, 667012.4891999997)
(312630.5703999996, 667011.1210999992)
(312631.6517000003, 667013.8081)
(312634.6172000002, 667014.1358000003)
(312635.37090000045, 667023.0896000005)
(312637.49260000046, 667028.398)
(312647.3558, 667028.398)
(312658.39859999996, 667038.5807000007)
(312659.8568000002, 667042.4390999991)
(312668.54030000046, 667047.0757999998)
(312670.1540999999, 667048.8944000006)
(312670.95689999964, 667048.9436000008)
(312685.1372999996, 667064.3855000008)
(312699.3914000001, 667071.5207000002)
(312719.7730999999, 667085.6109999996)
(312736.32909999974, 667098.3495000005)
(312739.49120000005, 667104.3214999996)
(312740.47420000006, 667105.0177999996)
(312814.68560000043, 667171.7006999999)
(312833.6255000001, 667184.6113000009)
(312838.91750000045, 667189.2151999995)
(312843.1200000001, 667195.4657000005)
(312847.79760000017, 667195.9900000002)
(312849.3459000001, 667195.6458999999)
(312859.7906999998, 667197.3006999996)
(312887.9957999997, 667210.1212000009)
(312892.0262000002, 667240.3087000009)
(313150.65589999966, 667461.3289000001)
(313218.2725999998, 667592.6711999997)
(313221.43479999993, 667603.5419999994)
(313223.7531000003, 667616.1494999994)
(313225.7438000003, 667628.7651000004)
(313228.72559999954, 667634.3931000009)
(313239.34250000026, 667638.3662)
(313241.6607999997, 667647.3200000003)
(313236.3524000002, 667663.2453000005)
(313233.70639999956, 667687.1168000009)
(313234.5338000003, 667699.0525000002)
(313241.82459999993, 667713.6425000001)
(313246.46949999966, 667725.9141000006)
(313251.44209999964, 667734.2207999993)
(313253.0968000004, 667750.4572999999)
(313264.7131000003, 667762.7289000005)
(313286.59389999975, 667775.6558999997)
(313307.1476999996, 667782.6355000008)
(313326.21860000025, 667795.2183999997)
(313334.1813000003, 667805.1881000008)
(313340.1531999996, 667815.7967000008)
(313346.1169999996, 667823.4153000005)
(313345.7893000003, 667832.0331999995)
(313351.7531000003, 667843.9771999996)
(313353.41610000003, 667853.9222999997)
(313366.3512000004, 667872.1577000003)
(313366.8509999998, 667875.8113000002)
(313439.6451000003, 667913.1422000006)
(313529.8389999997, 667959.3860999998)
(313579.78560000006, 667828.8793000001)
(313715.9857999999, 667599.1347000003)
(313858.7806000002, 667631.3866000008)
(313885.1096000001, 667580.2112000007)
(314082.25009999983, 667606.2781000007)
(314348.5393000003, 667613.3068000004)
(314523.23369999975, 667594.9157999996)
(314993.37260000035, 667474.4114999995)
(315463.6425000001, 667492.3191999998)
(315820.5843000002, 667594.2931999993)
(316321.7380999997, 667754.2420000006)
(316923.6699000001, 667930.8369999994)
(316934.8027999997, 667944.7552000005)
(316982.51300000027, 667717.2879000008)
(317028.32270000037, 667536.3922000006)
(317126.7905000001, 667583.0292000007)
(317149.3021999998, 667557.5438999999)
(317138.7263000002, 667504.6809)
(317151.65330000035, 667456.5283000004)
(317165.74349999987, 667414.2329999991)
(317181.0133999996, 667315.5686000008)
(317203.33660000004, 667275.6326000001)
(317144.7555999998, 667240.9803999998)
(317205.9661999997, 667222.8925000001)
(317235.1788999997, 667179.7616000008)
(317264.3997999998, 667140.1205000002)
(317321.5553000001, 667157.3155000005)
(317352.0460000001, 667204.1163999997)
(317386.82100000046, 667233.3209000006)
(317441.07660000026, 667243.7656999994)
(317461.9467000002, 667230.5462999996)
(317494.63989999983, 667220.8078000005)
(317522.4639999997, 667209.6782000009)
(317548.2012, 667139.4224999994)
(317599.80480000004, 667051.5977999996)
(317635.97250000015, 666968.1213000007)
(317638.74959999975, 666901.3400999997)
(317716.65550000034, 666815.0866)
(317716.65550000034, 666766.7783000004)
(317879.2012, 666546.2825000007)
(317987.9826999996, 666398.6872000005)
(318144.72030000016, 666251.4441999998)
(318316.19519999996, 666062.807)
(318569.8195000002, 665826.3449000008)
(318610.70579999965, 665856.5324000008)
(318703.66860000044, 665736.2328999992)
(318880.9271, 665375.1214000005)
(319097.04030000046, 665565.1102000009)
(319277.01850000024, 665570.6071000006)
(319658.1677000001, 665523.8307000007)
(319883.1200000001, 665510.4942000005)
(320050.94130000006, 665319.3501999993)
(320371.97759999987, 664959.148)
(319885.56120000035, 664516.3540000003)
(319757.5776000004, 664385.3311999999)
(319666.16309999954, 664388.3704000004)
(319559.50320000015, 664367.0384)
(319446.7566999998, 664376.1888999995)
(319355.34219999984, 664424.9395000003)
(319282.2039999999, 664513.3066000007)
(319151.18120000046, 664495.0219999999)
(319068.9007000001, 664446.2632999998)
(318986.6202999996, 664370.1021999996)
(318873.00549999997, 664238.4076000005)
(318566.7884999998, 663864.8770000003)
(318344.3920999998, 663635.4763999991)
(317808.1437999997, 663017.6030000001)
(317601.2302000001, 662788.0057999995)
(317416.2631000001, 662577.0781999994)
(316540.5628000004, 661571.3792000003)
(316361.9199000001, 661369.1677999999)
(316038.2293999996, 660999.0369000006)
(315732.7742999997, 660646.0517999995)
(315561.6434000004, 660490.2891000006)
(315528.05620000046, 660374.5280000009)
(315543.0639000004, 660283.7851999998)
(315485.1875, 660147.3065000009)
(315371.5725999996, 660067.9914999995)
(315271.54009999987, 659998.6789999995)
(315207.9456000002, 659952.9594)
(315146.4891999997, 659892.2321000006)
(315029.3108999999, 659937.9517000001)
(314949.2832000004, 659985.1049000006)
(314898.91060000006, 660005.1096999999)
(314803.87519999966, 660006.5432999991)
(314688.1222000001, 659962.9701000005)
(314420.1618999997, 659833.6184)
(314300.12459999975, 659830.7758000009)
(314257.2558000004, 659791.4704999998)
(314187.2224000003, 659727.1633000001)
(314128.63320000004, 659670.7204999998)
(314099.3468000004, 659637.1250999998)
(314063.6133000003, 659564.2409000006)
(313842.8224999998, 659468.4927999992)
(313719.20529999956, 659422.7650000006)
(313678.4746000003, 659444.2116999999)
(313662.76240000036, 659439.2063999996)
(313547.0011999998, 659414.9089000002)
(313488.41199999955, 659415.6216000002)
(313400.88049999997, 659415.6216000002)
(313313.70129999984, 659414.1879999992)
(313231.5437000003, 659404.8982999995)
(313127.2104000002, 659339.1656999998)
(313061.47780000046, 659317.7271999996)
(312928.5789999999, 659271.2866999991)
(312899.2762000002, 659269.8531)
(312802.09449999966, 659307.7328999992)
(312704.9210000001, 659379.1835999992)
(312832.11000000034, 659539.9516000003)
(312878.55040000007, 659698.5733000003)
(312918.21609999985, 659785.0316000003)
(312964.6564999996, 659848.6261)
(312964.6564999996, 659965.8290999997)
(312888.2006000001, 660173.7501999997)
(312853.57299999986, 660243.4396000002)
(312841.7600999996, 660268.7855999991)
(312823.1807000004, 660304.5026999991)
(312805.3139000004, 660339.5234999992)
(312779.591, 660389.5357000008)
(312734.21559999976, 660478.1486000009)
(312698.4901999999, 660566.7368999999)
(312652.0416000001, 660678.2053999994)
(312670.449, 660692.8363000005)
(312650.8537999997, 660719.7716000006)
(312632.8395999996, 660737.6055999994)
(312629.25150000025, 660755.5132999998)
(312609.8200000003, 660768.4812000003)
(312612.74459999986, 660794.6710999999)
(312510.5658, 660858.2737000007)
(312473.7673000004, 660867.5552999992)
(312417.3244000003, 660864.6963)
(312405.17569999956, 660873.9859999996)
(312392.3141999999, 660877.5577000007)
(312370.8757999996, 660901.8552000001)
(312358.72699999996, 660906.1478000004)
(312349.43730000034, 660919.0174000002)
(312305.1349999998, 660938.3014000002)
(312238.68149999995, 660978.3111000005)
(312228.85929999966, 660995.5388999991)
(312212.95859999955, 661014.0363999996)
(312192.2492000004, 661004.7548999991)
(312155.79480000027, 661034.0494999997)
(312146.5050999997, 661108.3590999991)
(312098.6392000001, 661120.5078999996)
(312068.6238000002, 661146.9597999994)
(312048.6107000001, 661166.2356000002)
(312047.19350000005, 661212.6923999991)
(311970.7374999998, 661334.8679000009)
(311943.58110000007, 661343.4449000005)
(311906.4139999999, 661403.2219999991)
(311888.8174999999, 661414.3466999996)
(311861.0220999997, 661420.8430000003)
(311835.0697999997, 661428.2402999997)
(311823.95330000017, 661469.0200999994)
(311804.03029999975, 661501.4441)
(311800.79449999984, 661565.3662)
(311783.1816999996, 661570.0029000007)
(311759.0971999997, 661581.1275999993)
(311753.5349000003, 661593.1780999992)
(311748.0789999999, 661613.4123)
(311741.9595999997, 661624.6844999995)
(311740.5669, 661639.4956)
(311771.1394999996, 661666.3653999995)
(311781.3384999996, 661688.6066999994)
(311814.64719999954, 661701.7057000007)
(311835.8399, 661719.0809000004)
(311868.07540000044, 661729.8288000003)
(311880.60919999983, 661742.3626000006)
(311871.65529999975, 661767.4464999996)
